antecedente	consequente	numero de pares
GO:0005737	GO:0000790;GO:0005667;GO:0005654	4820
GO:0000790;GO:0005667;GO:0005654	GO:0005829	4820
GO:0000790;GO:0005667;GO:0005829	GO:0005654	4820
GO:0000790;GO:0005654;GO:0005829	GO:0005667	4820
GO:0005829;GO:0005667;GO:0005654	GO:0000790	4820
GO:0000790;GO:0005667	GO:0005829;GO:0005654	4820
GO:0000790;GO:0005654	GO:0005829;GO:0005667	4820
GO:0000790;GO:0005829	GO:0005667;GO:0005654	4820
GO:0005667;GO:0005654	GO:0000790;GO:0005829	4820
GO:0005829;GO:0005667	GO:0000790;GO:0005654	4820
GO:0005829;GO:0005654	GO:0000790;GO:0005667	4820
GO:0000790	GO:0005829;GO:0005667;GO:0005654	4820
GO:0005667	GO:0000790;GO:0005654;GO:0005829	4820
GO:0005654	GO:0000790;GO:0005667;GO:0005829	4820
GO:0005829	GO:0000790;GO:0005667;GO:0005654	4820
GO:0000790;GO:0005667;GO:0005654	GO:0032991	4820
GO:0000790;GO:0005667;GO:0032991	GO:0005654	4820
GO:0000790;GO:0005654;GO:0032991	GO:0005667	4820
GO:0005667;GO:0005654;GO:0032991	GO:0000790	4820
GO:0000790;GO:0005667	GO:0005654;GO:0032991	4820
GO:0000790;GO:0005654	GO:0005667;GO:0032991	4820
GO:0000790;GO:0032991	GO:0005667;GO:0005654	4820
GO:0005667;GO:0005654	GO:0000790;GO:0032991	4820
GO:0005667;GO:0032991	GO:0000790;GO:0005654	4820
GO:0005654;GO:0032991	GO:0000790;GO:0005667	4820
GO:0000790	GO:0005667;GO:0005654;GO:0032991	4820
GO:0005667	GO:0000790;GO:0005654;GO:0032991	4820
GO:0005654	GO:0000790;GO:0005667;GO:0032991	4820
GO:0032991	GO:0000790;GO:0005667;GO:0005654	4820
GO:0000790;GO:0005737;GO:0005654	GO:0005829	4820
GO:0000790;GO:0005737;GO:0005829	GO:0005654	4820
GO:0000790;GO:0005654;GO:0005829	GO:0005737	4820
GO:0005829;GO:0005737;GO:0005654	GO:0000790	4820
GO:0000790;GO:0005737	GO:0005829;GO:0005654	4820
GO:0000790;GO:0005654	GO:0005829;GO:0005737	4820
GO:0000790;GO:0005829	GO:0005737;GO:0005654	4820
GO:0005737;GO:0005654	GO:0000790;GO:0005829	4820
GO:0005829;GO:0005737	GO:0000790;GO:0005654	4820
GO:0005829;GO:0005654	GO:0000790;GO:0005737	4820
GO:0000790	GO:0005829;GO:0005737;GO:0005654	4820
GO:0005737	GO:0000790;GO:0005654;GO:0005829	4820
GO:0005654	GO:0000790;GO:0005737;GO:0005829	4820
GO:0005829	GO:0000790;GO:0005737;GO:0005654	4820
GO:0000790;GO:0005737;GO:0005654	GO:0005886	4820
GO:0000790;GO:0005737;GO:0005886	GO:0005654	4820
GO:0000790;GO:0005654;GO:0005886	GO:0005737	4820
GO:0005737;GO:0005654;GO:0005886	GO:0000790	4820
GO:0000790;GO:0005737	GO:0005654;GO:0005886	4820
GO:0000790;GO:0005654	GO:0005737;GO:0005886	4820
GO:0000790;GO:0005886	GO:0005737;GO:0005654	4820
GO:0005737;GO:0005654	GO:0000790;GO:0005886	4820
GO:0005737;GO:0005886	GO:0000790;GO:0005654	4820
GO:0005654;GO:0005886	GO:0000790;GO:0005737	4820
GO:0000790	GO:0005737;GO:0005654;GO:0005886	4820
GO:0005737	GO:0000790;GO:0005654;GO:0005886	4820
GO:0005654	GO:0000790;GO:0005737;GO:0005886	4820
GO:0005886	GO:0000790;GO:0005737;GO:0005654	4820
GO:0000790;GO:0016020;GO:0005737	GO:0005654	4820
GO:0000790;GO:0016020;GO:0005654	GO:0005737	4820
GO:0000790;GO:0005737;GO:0005654	GO:0016020	4820
GO:0016020;GO:0005737;GO:0005654	GO:0000790	4820
GO:0000790;GO:0016020	GO:0005737;GO:0005654	4820
GO:0000790;GO:0005737	GO:0016020;GO:0005654	4820
GO:0000790;GO:0005654	GO:0016020;GO:0005737	4820
GO:0016020;GO:0005737	GO:0000790;GO:0005654	4820
GO:0016020;GO:0005654	GO:0000790;GO:0005737	4820
GO:0005737;GO:0005654	GO:0000790;GO:0016020	4820
GO:0000790	GO:0016020;GO:0005737;GO:0005654	4820
GO:0016020	GO:0000790;GO:0005737;GO:0005654	4820
GO:0005737	GO:0000790;GO:0016020;GO:0005654	4820
GO:0005654	GO:0000790;GO:0016020;GO:0005737	4820
GO:0000790;GO:0005737;GO:0005654	GO:0032991	4820
GO:0000790;GO:0005737;GO:0032991	GO:0005654	4820
GO:0000790;GO:0005654;GO:0032991	GO:0005737	4820
GO:0005737;GO:0005654;GO:0032991	GO:0000790	4820
GO:0000790;GO:0005737	GO:0005654;GO:0032991	4820
GO:0000790;GO:0005654	GO:0005737;GO:0032991	4820
GO:0000790;GO:0032991	GO:0005737;GO:0005654	4820
GO:0005737;GO:0005654	GO:0000790;GO:0032991	4820
GO:0005737;GO:0032991	GO:0000790;GO:0005654	4820
GO:0005654;GO:0032991	GO:0000790;GO:0005737	4820
GO:0000790	GO:0005737;GO:0005654;GO:0032991	4820
GO:0005737	GO:0000790;GO:0005654;GO:0032991	4820
GO:0005654	GO:0000790;GO:0005737;GO:0032991	4820
GO:0032991	GO:0000790;GO:0005737;GO:0005654	4820
GO:0000790;GO:0005654;GO:0005829	GO:0005886	4820
GO:0000790;GO:0005654;GO:0005886	GO:0005829	4820
GO:0000790;GO:0005829;GO:0005886	GO:0005654	4820
GO:0005829;GO:0005654;GO:0005886	GO:0000790	4820
GO:0000790;GO:0005654	GO:0005829;GO:0005886	4820
GO:0000790;GO:0005829	GO:0005654;GO:0005886	4820
GO:0000790;GO:0005886	GO:0005829;GO:0005654	4820
GO:0005829;GO:0005654	GO:0000790;GO:0005886	4820
GO:0005654;GO:0005886	GO:0000790;GO:0005829	4820
GO:0005829;GO:0005886	GO:0000790;GO:0005654	4820
GO:0000790	GO:0005829;GO:0005654;GO:0005886	4820
GO:0005654	GO:0000790;GO:0005829;GO:0005886	4820
GO:0005829	GO:0000790;GO:0005654;GO:0005886	4820
GO:0005886	GO:0000790;GO:0005654;GO:0005829	4820
GO:0000790;GO:0016020;GO:0005654	GO:0005829	4820
GO:0000790;GO:0016020;GO:0005829	GO:0005654	4820
GO:0000790;GO:0005654;GO:0005829	GO:0016020	4820
GO:0005829;GO:0016020;GO:0005654	GO:0000790	4820
GO:0000790;GO:0016020	GO:0005829;GO:0005654	4820
GO:0000790;GO:0005654	GO:0005829;GO:0016020	4820
GO:0000790;GO:0005829	GO:0016020;GO:0005654	4820
GO:0016020;GO:0005654	GO:0000790;GO:0005829	4820
GO:0005829;GO:0016020	GO:0000790;GO:0005654	4820
GO:0005829;GO:0005654	GO:0000790;GO:0016020	4820
GO:0000790	GO:0005829;GO:0016020;GO:0005654	4820
GO:0016020	GO:0000790;GO:0005654;GO:0005829	4820
GO:0005654	GO:0000790;GO:0016020;GO:0005829	4820
GO:0005829	GO:0000790;GO:0016020;GO:0005654	4820
GO:0000790;GO:0005654;GO:0032991	GO:0005829	4820
GO:0000790;GO:0005829;GO:0032991	GO:0005654	4820
GO:0000790;GO:0005654;GO:0005829	GO:0032991	4820
GO:0005829;GO:0005654;GO:0032991	GO:0000790	4820
GO:0000790;GO:0032991	GO:0005829;GO:0005654	4820
GO:0000790;GO:0005654	GO:0005829;GO:0032991	4820
GO:0000790;GO:0005829	GO:0005654;GO:0032991	4820
GO:0005654;GO:0032991	GO:0000790;GO:0005829	4820
GO:0005829;GO:0032991	GO:0000790;GO:0005654	4820
GO:0005829;GO:0005654	GO:0000790;GO:0032991	4820
GO:0000790	GO:0005829;GO:0005654;GO:0032991	4820
GO:0032991	GO:0000790;GO:0005654;GO:0005829	4820
GO:0005654	GO:0000790;GO:0005829;GO:0032991	4820
GO:0005829	GO:0000790;GO:0005654;GO:0032991	4820
GO:0000790;GO:0005667;GO:0005829	GO:0005737	4820
GO:0000790;GO:0005667;GO:0005737	GO:0005829	4820
GO:0000790;GO:0005737;GO:0005829	GO:0005667	4820
GO:0005829;GO:0005667;GO:0005737	GO:0000790	4820
GO:0000790;GO:0005667	GO:0005829;GO:0005737	4820
GO:0000790;GO:0005829	GO:0005667;GO:0005737	4820
GO:0000790;GO:0005737	GO:0005829;GO:0005667	4820
GO:0005829;GO:0005667	GO:0000790;GO:0005737	4820
GO:0005667;GO:0005737	GO:0000790;GO:0005829	4820
GO:0005829;GO:0005737	GO:0000790;GO:0005667	4820
GO:0000790	GO:0005829;GO:0005667;GO:0005737	4820
GO:0005667	GO:0000790;GO:0005737;GO:0005829	4820
GO:0005829	GO:0000790;GO:0005667;GO:0005737	4820
GO:0005737	GO:0000790;GO:0005667;GO:0005829	4820
GO:0000790;GO:0005737;GO:0005829	GO:0005886	4820
GO:0000790;GO:0005737;GO:0005886	GO:0005829	4820
GO:0000790;GO:0005829;GO:0005886	GO:0005737	4820
GO:0005829;GO:0005737;GO:0005886	GO:0000790	4820
GO:0000790;GO:0005737	GO:0005829;GO:0005886	4820
GO:0000790;GO:0005829	GO:0005737;GO:0005886	4820
GO:0000790;GO:0005886	GO:0005829;GO:0005737	4820
GO:0005829;GO:0005737	GO:0000790;GO:0005886	4820
GO:0005737;GO:0005886	GO:0000790;GO:0005829	4820
GO:0005829;GO:0005886	GO:0000790;GO:0005737	4820
GO:0000790	GO:0005829;GO:0005737;GO:0005886	4820
GO:0005737	GO:0000790;GO:0005829;GO:0005886	4820
GO:0005829	GO:0000790;GO:0005737;GO:0005886	4820
GO:0005886	GO:0000790;GO:0005737;GO:0005829	4820
GO:0000790;GO:0005737;GO:0005829	GO:0032991	4820
GO:0000790;GO:0005737;GO:0032991	GO:0005829	4820
GO:0000790;GO:0032991;GO:0005829	GO:0005737	4820
GO:0005829;GO:0005737;GO:0032991	GO:0000790	4820
GO:0000790;GO:0005737	GO:0005829;GO:0032991	4820
GO:0000790;GO:0005829	GO:0005737;GO:0032991	4820
GO:0000790;GO:0032991	GO:0005829;GO:0005737	4820
GO:0005829;GO:0005737	GO:0000790;GO:0032991	4820
GO:0005737;GO:0032991	GO:0000790;GO:0005829	4820
GO:0005829;GO:0032991	GO:0000790;GO:0005737	4820
GO:0000790	GO:0005829;GO:0005737;GO:0032991	4820
GO:0005737	GO:0000790;GO:0032991;GO:0005829	4820
GO:0005829	GO:0000790;GO:0005737;GO:0032991	4820
GO:0032991	GO:0000790;GO:0005737;GO:0005829	4820
GO:0005576;GO:0005654;GO:0005615	GO:0005634	4820
GO:0005576;GO:0005654;GO:0005634	GO:0005615	4820
GO:0005576;GO:0005615;GO:0005634	GO:0005654	4820
GO:0005654;GO:0005634;GO:0005615	GO:0005576	4820
GO:0005576;GO:0005654	GO:0005615;GO:0005634	4820
GO:0005576;GO:0005615	GO:0005654;GO:0005634	4820
GO:0005576;GO:0005634	GO:0005654;GO:0005615	4820
GO:0005654;GO:0005615	GO:0005576;GO:0005634	4820
GO:0005654;GO:0005634	GO:0005576;GO:0005615	4820
GO:0005615;GO:0005634	GO:0005576;GO:0005654	4820
GO:0005576	GO:0005654;GO:0005634;GO:0005615	4820
GO:0005654	GO:0005576;GO:0005615;GO:0005634	4820
GO:0005615	GO:0005576;GO:0005654;GO:0005634	4820
GO:0005634	GO:0005576;GO:0005654;GO:0005615	4820
GO:0005576;GO:0005615;GO:0005634	GO:0005737	4820
GO:0005737;GO:0005576;GO:0005634	GO:0005615	4820
GO:0005737;GO:0005615;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005615;GO:0005737	GO:0005634	4820
GO:0005576;GO:0005634	GO:0005737;GO:0005615	4820
GO:0005615;GO:0005634	GO:0005576;GO:0005737	4820
GO:0005737;GO:0005634	GO:0005576;GO:0005615	4820
GO:0005576;GO:0005615	GO:0005737;GO:0005634	4820
GO:0005576;GO:0005737	GO:0005615;GO:0005634	4820
GO:0005737;GO:0005615	GO:0005576;GO:0005634	4820
GO:0005634	GO:0005576;GO:0005615;GO:0005737	4820
GO:0005576	GO:0005737;GO:0005615;GO:0005634	4820
GO:0005615	GO:0005737;GO:0005576;GO:0005634	4820
GO:0005737	GO:0005576;GO:0005615;GO:0005634	4820
GO:0005829;GO:0005576;GO:0005615	GO:0005634	4820
GO:0005829;GO:0005576;GO:0005634	GO:0005615	4820
GO:0005829;GO:0005615;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005615;GO:0005634	GO:0005829	4820
GO:0005829;GO:0005576	GO:0005615;GO:0005634	4820
GO:0005829;GO:0005615	GO:0005576;GO:0005634	4820
GO:0005829;GO:0005634	GO:0005576;GO:0005615	4820
GO:0005576;GO:0005615	GO:0005829;GO:0005634	4820
GO:0005576;GO:0005634	GO:0005829;GO:0005615	4820
GO:0005615;GO:0005634	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0005615;GO:0005634	4820
GO:0005576	GO:0005829;GO:0005615;GO:0005634	4820
GO:0005615	GO:0005829;GO:0005576;GO:0005634	4820
GO:0005634	GO:0005829;GO:0005576;GO:0005615	4820
GO:0005576;GO:0005615;GO:0005634	GO:0005886	4820
GO:0005576;GO:0005615;GO:0005886	GO:0005634	4820
GO:0005576;GO:0005634;GO:0005886	GO:0005615	4820
GO:0005615;GO:0005634;GO:0005886	GO:0005576	4820
GO:0005576;GO:0005615	GO:0005634;GO:0005886	4820
GO:0005576;GO:0005634	GO:0005615;GO:0005886	4820
GO:0005576;GO:0005886	GO:0005615;GO:0005634	4820
GO:0005615;GO:0005634	GO:0005576;GO:0005886	4820
GO:0005615;GO:0005886	GO:0005576;GO:0005634	4820
GO:0005634;GO:0005886	GO:0005576;GO:0005615	4820
GO:0005576	GO:0005615;GO:0005634;GO:0005886	4820
GO:0005615	GO:0005576;GO:0005634;GO:0005886	4820
GO:0005634	GO:0005576;GO:0005615;GO:0005886	4820
GO:0005886	GO:0005576;GO:0005615;GO:0005634	4820
GO:0005576;GO:0070062;GO:0005615	GO:0005634	4820
GO:0005576;GO:0070062;GO:0005634	GO:0005615	4820
GO:0005576;GO:0005615;GO:0005634	GO:0070062	4820
GO:0070062;GO:0005615;GO:0005634	GO:0005576	4820
GO:0005576;GO:0070062	GO:0005615;GO:0005634	4820
GO:0005576;GO:0005615	GO:0070062;GO:0005634	4820
GO:0005576;GO:0005634	GO:0070062;GO:0005615	4820
GO:0070062;GO:0005615	GO:0005576;GO:0005634	4820
GO:0070062;GO:0005634	GO:0005576;GO:0005615	4820
GO:0005615;GO:0005634	GO:0005576;GO:0070062	4820
GO:0005576	GO:0070062;GO:0005615;GO:0005634	4820
GO:0070062	GO:0005576;GO:0005615;GO:0005634	4820
GO:0005615	GO:0005576;GO:0070062;GO:0005634	4820
GO:0005634	GO:0005576;GO:0070062;GO:0005615	4820
GO:0005829;GO:0005576;GO:0005615	GO:0005737	4820
GO:0005829;GO:0005576;GO:0005737	GO:0005615	4820
GO:0005829;GO:0005737;GO:0005615	GO:0005576	4820
GO:0005576;GO:0005615;GO:0005737	GO:0005829	4820
GO:0005829;GO:0005576	GO:0005737;GO:0005615	4820
GO:0005829;GO:0005615	GO:0005576;GO:0005737	4820
GO:0005829;GO:0005737	GO:0005576;GO:0005615	4820
GO:0005576;GO:0005615	GO:0005829;GO:0005737	4820
GO:0005576;GO:0005737	GO:0005829;GO:0005615	4820
GO:0005737;GO:0005615	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0005615;GO:0005737	4820
GO:0005576	GO:0005829;GO:0005737;GO:0005615	4820
GO:0005615	GO:0005829;GO:0005576;GO:0005737	4820
GO:0005737	GO:0005829;GO:0005576;GO:0005615	4820
GO:0005576;GO:0005615;GO:0005737	GO:0005886	4820
GO:0005576;GO:0005615;GO:0005886	GO:0005737	4820
GO:0005576;GO:0005737;GO:0005886	GO:0005615	4820
GO:0005737;GO:0005615;GO:0005886	GO:0005576	4820
GO:0005576;GO:0005615	GO:0005737;GO:0005886	4820
GO:0005576;GO:0005737	GO:0005615;GO:0005886	4820
GO:0005576;GO:0005886	GO:0005737;GO:0005615	4820
GO:0005737;GO:0005615	GO:0005576;GO:0005886	4820
GO:0005615;GO:0005886	GO:0005576;GO:0005737	4820
GO:0005737;GO:0005886	GO:0005576;GO:0005615	4820
GO:0005576	GO:0005737;GO:0005615;GO:0005886	4820
GO:0005615	GO:0005576;GO:0005737;GO:0005886	4820
GO:0005737	GO:0005576;GO:0005615;GO:0005886	4820
GO:0005886	GO:0005576;GO:0005615;GO:0005737	4820
GO:0005576;GO:0070062;GO:0005615	GO:0005737	4820
GO:0005576;GO:0070062;GO:0005737	GO:0005615	4820
GO:0005576;GO:0005615;GO:0005737	GO:0070062	4820
GO:0005737;GO:0070062;GO:0005615	GO:0005576	4820
GO:0005576;GO:0070062	GO:0005737;GO:0005615	4820
GO:0005576;GO:0005615	GO:0005737;GO:0070062	4820
GO:0005576;GO:0005737	GO:0070062;GO:0005615	4820
GO:0070062;GO:0005615	GO:0005576;GO:0005737	4820
GO:0005737;GO:0070062	GO:0005576;GO:0005615	4820
GO:0005737;GO:0005615	GO:0005576;GO:0070062	4820
GO:0005576	GO:0005737;GO:0070062;GO:0005615	4820
GO:0070062	GO:0005576;GO:0005615;GO:0005737	4820
GO:0005615	GO:0005576;GO:0070062;GO:0005737	4820
GO:0005737	GO:0005576;GO:0070062;GO:0005615	4820
GO:0005829;GO:0005576;GO:0005615	GO:0005886	4820
GO:0005829;GO:0005576;GO:0005886	GO:0005615	4820
GO:0005829;GO:0005615;GO:0005886	GO:0005576	4820
GO:0005576;GO:0005615;GO:0005886	GO:0005829	4820
GO:0005829;GO:0005576	GO:0005615;GO:0005886	4820
GO:0005829;GO:0005615	GO:0005576;GO:0005886	4820
GO:0005829;GO:0005886	GO:0005576;GO:0005615	4820
GO:0005576;GO:0005615	GO:0005829;GO:0005886	4820
GO:0005576;GO:0005886	GO:0005829;GO:0005615	4820
GO:0005615;GO:0005886	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0005615;GO:0005886	4820
GO:0005576	GO:0005829;GO:0005615;GO:0005886	4820
GO:0005615	GO:0005829;GO:0005576;GO:0005886	4820
GO:0005886	GO:0005829;GO:0005576;GO:0005615	4820
GO:0005829;GO:0005576;GO:0070062	GO:0005615	4820
GO:0005829;GO:0005576;GO:0005615	GO:0070062	4820
GO:0005829;GO:0070062;GO:0005615	GO:0005576	4820
GO:0005576;GO:0070062;GO:0005615	GO:0005829	4820
GO:0005829;GO:0005576	GO:0070062;GO:0005615	4820
GO:0005829;GO:0070062	GO:0005576;GO:0005615	4820
GO:0005829;GO:0005615	GO:0005576;GO:0070062	4820
GO:0005576;GO:0070062	GO:0005829;GO:0005615	4820
GO:0005576;GO:0005615	GO:0005829;GO:0070062	4820
GO:0070062;GO:0005615	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0070062;GO:0005615	4820
GO:0005576	GO:0005829;GO:0070062;GO:0005615	4820
GO:0070062	GO:0005829;GO:0005576;GO:0005615	4820
GO:0005615	GO:0005829;GO:0005576;GO:0070062	4820
GO:0005576;GO:0070062;GO:0005615	GO:0005886	4820
GO:0005576;GO:0070062;GO:0005886	GO:0005615	4820
GO:0005576;GO:0005615;GO:0005886	GO:0070062	4820
GO:0070062;GO:0005615;GO:0005886	GO:0005576	4820
GO:0005576;GO:0070062	GO:0005615;GO:0005886	4820
GO:0005576;GO:0005615	GO:0070062;GO:0005886	4820
GO:0005576;GO:0005886	GO:0070062;GO:0005615	4820
GO:0070062;GO:0005615	GO:0005576;GO:0005886	4820
GO:0070062;GO:0005886	GO:0005576;GO:0005615	4820
GO:0005615;GO:0005886	GO:0005576;GO:0070062	4820
GO:0005576	GO:0070062;GO:0005615;GO:0005886	4820
GO:0070062	GO:0005576;GO:0005615;GO:0005886	4820
GO:0005615	GO:0005576;GO:0070062;GO:0005886	4820
GO:0005886	GO:0005576;GO:0070062;GO:0005615	4820
GO:0005576;GO:0005623;GO:0005634	GO:0005737	4820
GO:0005737;GO:0005576;GO:0005634	GO:0005623	4820
GO:0005737;GO:0005623;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005623;GO:0005737	GO:0005634	4820
GO:0005576;GO:0005634	GO:0005737;GO:0005623	4820
GO:0005623;GO:0005634	GO:0005576;GO:0005737	4820
GO:0005737;GO:0005634	GO:0005576;GO:0005623	4820
GO:0005576;GO:0005623	GO:0005737;GO:0005634	4820
GO:0005576;GO:0005737	GO:0005623;GO:0005634	4820
GO:0005737;GO:0005623	GO:0005576;GO:0005634	4820
GO:0005634	GO:0005576;GO:0005623;GO:0005737	4820
GO:0005576	GO:0005737;GO:0005623;GO:0005634	4820
GO:0005623	GO:0005737;GO:0005576;GO:0005634	4820
GO:0005737	GO:0005576;GO:0005623;GO:0005634	4820
GO:0005829;GO:0005576;GO:0005623	GO:0005634	4820
GO:0005829;GO:0005576;GO:0005634	GO:0005623	4820
GO:0005829;GO:0005623;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005623;GO:0005634	GO:0005829	4820
GO:0005829;GO:0005576	GO:0005623;GO:0005634	4820
GO:0005829;GO:0005623	GO:0005576;GO:0005634	4820
GO:0005829;GO:0005634	GO:0005576;GO:0005623	4820
GO:0005576;GO:0005623	GO:0005829;GO:0005634	4820
GO:0005576;GO:0005634	GO:0005829;GO:0005623	4820
GO:0005623;GO:0005634	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0005623;GO:0005634	4820
GO:0005576	GO:0005829;GO:0005623;GO:0005634	4820
GO:0005623	GO:0005829;GO:0005576;GO:0005634	4820
GO:0005634	GO:0005829;GO:0005576;GO:0005623	4820
GO:0005829;GO:0005576;GO:0005623	GO:0005737	4820
GO:0005829;GO:0005576;GO:0005737	GO:0005623	4820
GO:0005829;GO:0005737;GO:0005623	GO:0005576	4820
GO:0005576;GO:0005623;GO:0005737	GO:0005829	4820
GO:0005829;GO:0005576	GO:0005737;GO:0005623	4820
GO:0005829;GO:0005623	GO:0005576;GO:0005737	4820
GO:0005829;GO:0005737	GO:0005576;GO:0005623	4820
GO:0005576;GO:0005623	GO:0005829;GO:0005737	4820
GO:0005576;GO:0005737	GO:0005829;GO:0005623	4820
GO:0005737;GO:0005623	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0005623;GO:0005737	4820
GO:0005576	GO:0005829;GO:0005737;GO:0005623	4820
GO:0005623	GO:0005829;GO:0005576;GO:0005737	4820
GO:0005737	GO:0005829;GO:0005576;GO:0005623	4820
GO:0005576;GO:0005654;GO:0005634	GO:0005737	4820
GO:0005737;GO:0005576;GO:0005634	GO:0005654	4820
GO:0005737;GO:0005654;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005654;GO:0005737	GO:0005634	4820
GO:0005576;GO:0005634	GO:0005737;GO:0005654	4820
GO:0005654;GO:0005634	GO:0005576;GO:0005737	4820
GO:0005737;GO:0005634	GO:0005576;GO:0005654	4820
GO:0005576;GO:0005654	GO:0005737;GO:0005634	4820
GO:0005576;GO:0005737	GO:0005654;GO:0005634	4820
GO:0005737;GO:0005654	GO:0005576;GO:0005634	4820
GO:0005634	GO:0005576;GO:0005654;GO:0005737	4820
GO:0005576	GO:0005737;GO:0005654;GO:0005634	4820
GO:0005654	GO:0005737;GO:0005576;GO:0005634	4820
GO:0005737	GO:0005576;GO:0005654;GO:0005634	4820
GO:0005829;GO:0005576;GO:0005654	GO:0005634	4820
GO:0005829;GO:0005576;GO:0005634	GO:0005654	4820
GO:0005829;GO:0005654;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005654;GO:0005634	GO:0005829	4820
GO:0005829;GO:0005576	GO:0005654;GO:0005634	4820
GO:0005829;GO:0005654	GO:0005576;GO:0005634	4820
GO:0005829;GO:0005634	GO:0005576;GO:0005654	4820
GO:0005576;GO:0005654	GO:0005829;GO:0005634	4820
GO:0005576;GO:0005634	GO:0005829;GO:0005654	4820
GO:0005654;GO:0005634	GO:0005829;GO:0005576	4820
GO:0005829	GO:0005576;GO:0005654;GO:0005634	4820
GO:0005576	GO:0005829;GO:0005654;GO:0005634	4820
GO:0005654	GO:0005829;GO:0005576;GO:0005634	4820
GO:0005634	GO:0005829;GO:0005576;GO:0005654	4820
GO:0005576;GO:0005654;GO:0005634	GO:0005886	4820
GO:0005576;GO:0005654;GO:0005886	GO:0005634	4820
GO:0005576;GO:0005634;GO:0005886	GO:0005654	4820
GO:0005654;GO:0005634;GO:0005886	GO:0005576	4820
GO:0005576;GO:0005654	GO:0005634;GO:0005886	4820
GO:0005576;GO:0005634	GO:0005654;GO:0005886	4820
GO:0005576;GO:0005886	GO:0005654;GO:0005634	4820
GO:0005654;GO:0005634	GO:0005576;GO:0005886	4820
GO:0005654;GO:0005886	GO:0005576;GO:0005634	4820
GO:0005634;GO:0005886	GO:0005576;GO:0005654	4820
GO:0005576	GO:0005654;GO:0005634;GO:0005886	4820
GO:0005654	GO:0005576;GO:0005634;GO:0005886	4820
GO:0005634	GO:0005576;GO:0005654;GO:0005886	4820
GO:0005886	GO:0005576;GO:0005654;GO:0005634	4820
GO:0016020;GO:0005576;GO:0005654	GO:0005634	4820
GO:0016020;GO:0005576;GO:0005634	GO:0005654	4820
GO:0016020;GO:0005654;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005654;GO:0005634	GO:0016020	4820
GO:0016020;GO:0005576	GO:0005654;GO:0005634	4820
GO:0016020;GO:0005654	GO:0005576;GO:0005634	4820
GO:0016020;GO:0005634	GO:0005576;GO:0005654	4820
GO:0005576;GO:0005654	GO:0016020;GO:0005634	4820
GO:0005576;GO:0005634	GO:0016020;GO:0005654	4820
GO:0005654;GO:0005634	GO:0016020;GO:0005576	4820
GO:0016020	GO:0005576;GO:0005654;GO:0005634	4820
GO:0005576	GO:0016020;GO:0005654;GO:0005634	4820
GO:0005654	GO:0016020;GO:0005576;GO:0005634	4820
GO:0005634	GO:0016020;GO:0005576;GO:0005654	4820
GO:0005576;GO:0005654;GO:0005634	GO:0032991	4820
GO:0032991;GO:0005576;GO:0005634	GO:0005654	4820
GO:0032991;GO:0005654;GO:0005634	GO:0005576	4820
GO:0005576;GO:0005654;GO:0032991	GO:0005634	4820
GO:0005576;GO:0005634	GO:0005654;GO:0032991	4820
GO:0005654;GO:0005634	GO:0005576;GO:0032991	4820
GO:0032991;GO:0005634	GO:0005576;GO:0005654	4820
GO:0005576;GO:0005654	GO:0032991;GO:0005634	4820
GO:0005576;GO:0032991	GO:0005654;GO:0005634	4820
GO:0005654;GO:0032991	GO:0005576;GO:0005634	4820
GO:0005634	GO:0005576;GO:0005654;GO:0032991	4820
GO:0005576	GO:0032991;GO:0005654;GO:0005634	4820
GO:0005654	GO:0032991;GO:0005576;GO:0005634	4820
GO:0032991	GO:0005576;GO:0005654;GO:0005634	4820
GO:0005576;GO:0034774;GO:0005654	GO:0005634	4820
GO:0005576;GO:0034774;GO:0005634	GO:0005654	4820
GO:0005576;GO:0005654;GO:0005634	GO:0034774	4820
GO:0034774;GO:0005654;GO:0005634	GO:0005576	4820
GO:0005576;GO:0034774	GO:0005654;GO:0005634	4820
GO:0005576;GO:0005654	GO:0034774;GO:0005634	4820
GO:0005576;GO:0005634	GO:0034774;GO:0005654	4820
GO:0034774;GO:0005654	GO:0005576;GO:0005634	4820
GO:0034774;GO:0005634	GO:0005576;GO:0005654	4820
GO:0005654;GO:0005634	GO:0005576;GO:0034774	4820
GO:0005576	GO:0034774;GO:0005654;GO:0005634	4820
GO:0034774	GO:0005576;GO:0005654;GO:0005634	4820
GO:0005654	GO:0005576;GO:0034774;GO:0005634	4820
GO:0005634	GO:0005576;GO:0034774;GO:0005654	4820
GO:0005576;GO:0005654;GO:0005634	GO:0048471	4820
GO:0005576;GO:0005654;GO:0048471	GO:0005634	4820
