Q94BY3	GO:0005794 GO:0009506 GO:0005789 GO:0005774 GO:0016021 GO:0009536 GO:0005783	None	None	K13250	None	
Q94BY3	GO:0005794 GO:0009506 GO:0005789 GO:0005774 GO:0016021 GO:0009536 GO:0005783	None	None	K13250	None	
Q94BY3	GO:0009506 GO:0005794 GO:0005774 GO:0009536 GO:0005789 GO:0016021 GO:0005783	None	None	K13250	None	
