Q9SCK1	None	None	GO:0098869 GO:0010438 GO:0009651	None	None	
Q9SCK1	None	None	GO:0098869 GO:0010438 GO:0009651	None	None	
Q9SCK1	None	None	GO:0098869 GO:0009651 GO:0010438	None	None	
