Q8LBX7	GO:0009505 GO:0044568 GO:0005886 GO:0005576 GO:0016021	None	GO:0071555 GO:2000652 GO:1905177 GO:0009834 GO:0007275	None	None	
Q8LBX7	GO:0009505 GO:0044568 GO:0005886 GO:0005576 GO:0016021	None	GO:0071555 GO:2000652 GO:1905177 GO:0009834 GO:0007275	None	None	
Q8LBX7	GO:0005886 GO:0009505 GO:0044568 GO:0005576 GO:0016021	None	GO:2000652 GO:0071555 GO:0009834 GO:0007275 GO:1905177	None	None	
